Sample File Name	Size	Height	Area	
MAR_15_G02_2015-10-07.fsa	607.43	430	4553	
MAR_15_G02_2015-10-07.fsa	611.42	178	2217	
MAR_15_G02_2015-10-07.fsa	617.06	1367	20372	
MAR_15_G02_2015-10-07.fsa	622.16	1558	23271	
MAR_15_G02_2015-10-07.fsa	628.27	120	1349	
MAR_15_G02_2015-10-07.fsa	629.83	101	840	
MAR_15_G02_2015-10-07.fsa	632.84	95	1102	
MAR_15_G02_2015-10-07.fsa	635.59	127	1467	
MAR_15_G02_2015-10-07.fsa	639.71	2323	29991	
MAR_15_G02_2015-10-07.fsa	649.36	43	420	
MAR_15_G02_2015-10-07.fsa	651.96	1007	11792	
MAR_15_G02_2015-10-07.fsa	655.22	155	1524	
MAR_15_G02_2015-10-07.fsa	658.77	150	1643	
MAR_15_G02_2015-10-07.fsa	663.07	36	356	
MAR_15_G02_2015-10-07.fsa	669.15	143	1802	
MAR_15_G02_2015-10-07.fsa	672.34	127	1199	
MAR_15_G02_2015-10-07.fsa	673.37	249	2832	
MAR_15_G02_2015-10-07.fsa	685.01	456	8268	
MAR_15_G02_2015-10-07.fsa	690.94	40	334	
MAR_15_G02_2015-10-07.fsa	692.83	452	4990	
MAR_15_G02_2015-10-07.fsa	699.24	62	778	
MAR_15_G02_2015-10-07.fsa	704.18	810	10374	
MAR_15_G02_2015-10-07.fsa	707.81	1288	18046	
MAR_15_G02_2015-10-07.fsa	710.97	2810	33214	
MAR_15_G02_2015-10-07.fsa	715.83	2709	39469	
MAR_15_G02_2015-10-07.fsa	719.75	110	991	
MAR_15_G02_2015-10-07.fsa	723.03	2442	32797	
MAR_15_G02_2015-10-07.fsa	726.32	67	540	
MAR_15_G02_2015-10-07.fsa	728.57	2222	25249	
MAR_15_G02_2015-10-07.fsa	736.95	88	1318	
MAR_15_G02_2015-10-07.fsa	740.16	85	1309	
MAR_15_G02_2015-10-07.fsa	743.94	102	1054	
MAR_15_G02_2015-10-07.fsa	755.89	3990	73270	
MAR_15_G02_2015-10-07.fsa	765.01	1266	14158	
MAR_15_G02_2015-10-07.fsa	768.13	125	1892	
MAR_15_G02_2015-10-07.fsa	775.96	35	294	
MAR_15_G02_2015-10-07.fsa	778.61	260	3724	
MAR_15_G02_2015-10-07.fsa	781.17	65	639	
MAR_15_G02_2015-10-07.fsa	784.62	344	3968	
MAR_15_G02_2015-10-07.fsa	787.58	100	1141	
MAR_15_G02_2015-10-07.fsa	789.36	35	514	
MAR_15_G02_2015-10-07.fsa	795.52	30	193	
MAR_15_G02_2015-10-07.fsa	798.01	167	1769	
MAR_15_G02_2015-10-07.fsa	801.88	3009	42734	
MAR_15_G02_2015-10-07.fsa	807.35	257	2660	
MAR_15_G02_2015-10-07.fsa	809.15	122	1067	
MAR_15_G02_2015-10-07.fsa	811.64	55	625	
MAR_15_G02_2015-10-07.fsa	818.24	872	11662	
MAR_15_G02_2015-10-07.fsa	826.07	717	9441	
MAR_15_G02_2015-10-07.fsa	828.49	531	8057	
MAR_15_G02_2015-10-07.fsa	838.6	143	2116	
MAR_15_G02_2015-10-07.fsa	842.97	80	1346	
MAR_15_G02_2015-10-07.fsa	844.39	77	1141	
MAR_15_G02_2015-10-07.fsa	850.81	212	3109	
MAR_15_G02_2015-10-07.fsa	853.46	1077	15927	
MAR_15_G02_2015-10-07.fsa	863.2	177	2614	
MAR_15_G02_2015-10-07.fsa	868.67	3065	55216	
MAR_15_G02_2015-10-07.fsa	885.12	131	1375	
MAR_15_G02_2015-10-07.fsa	888.27	7311	127724	
MAR_15_G02_2015-10-07.fsa	899.68	524	15438	
MAR_15_G02_2015-10-07.fsa	908.83	44	610	
MAR_15_G02_2015-10-07.fsa	909.91	48	501	
MAR_15_G02_2015-10-07.fsa	924.84	210	2924	
MAR_15_G02_2015-10-07.fsa	931.22	746	9061	
MAR_15_G02_2015-10-07.fsa	935.97	3529	55873	
MAR_15_G02_2015-10-07.fsa	942.96	1444	28688	
MAR_15_G02_2015-10-07.fsa	954.47	48	623	
MAR_15_G02_2015-10-07.fsa	956.15	62	939	
MAR_15_G02_2015-10-07.fsa	968.4	1387	23367	
MAR_15_G02_2015-10-07.fsa	973.6	1370	27409	
MAR_15_G02_2015-10-07.fsa	986.8	236	6070	
MAR_15_G02_2015-10-07.fsa	1004.42	168	3493	
MAR_15_G02_2015-10-07.fsa	1028.46	49	1035	
MAR_15_G02_2015-10-07.fsa	1035.15	2434	42611	
MAR_15_G02_2015-10-07.fsa	1043.08	82	1296	
MAR_15_G02_2015-10-07.fsa	1093.42	36	852	
MAR_15_G02_2015-10-07.fsa	1123.58	37	726	
MAR_15_G02_2015-10-07.fsa	1130.27	33	703	
MAR_15_G02_2015-10-07.fsa	1171.54	190	3688	
MAR_15_G02_2015-10-07.fsa	1192.18	1217	23684	
MAR_15_G02_2015-10-07.fsa	1237.76	473	9808	
MAR_15_G02_2015-10-07.fsa	1248.19	34	684	
MAR_15_G02_2015-10-07.fsa	1256.01	138	2509	
MAR_15_G02_2015-10-07.fsa	1305.9	1422	30582	
MAR_15_G02_2015-10-07.fsa	1312.47	626	12039	
MAR_18_B03_2015-10-07.fsa		58	215	
MAR_18_B03_2015-10-07.fsa		49	324	
MAR_18_B03_2015-10-07.fsa		48	550	
MAR_18_B03_2015-10-07.fsa		216	1931	
MAR_18_B03_2015-10-07.fsa		146	1355	
MAR_18_B03_2015-10-07.fsa		234	1986	
MAR_18_B03_2015-10-07.fsa		125	693	
MAR_18_B03_2015-10-07.fsa		132	1061	
MAR_18_B03_2015-10-07.fsa		803	7232	
MAR_18_B03_2015-10-07.fsa		837	7240	
MAR_18_B03_2015-10-07.fsa		255	2149	
MAR_18_B03_2015-10-07.fsa		1091	9557	
MAR_18_B03_2015-10-07.fsa		154	1143	
MAR_18_B03_2015-10-07.fsa		135	566	
MAR_18_B03_2015-10-07.fsa		4305	31220	
MAR_18_B03_2015-10-07.fsa		1966	18067	
MAR_18_B03_2015-10-07.fsa		1206	10437	
MAR_18_B03_2015-10-07.fsa	1.46	4828	39675	
MAR_18_B03_2015-10-07.fsa	3.18	2348	40530	
MAR_18_B03_2015-10-07.fsa	7.39	1452	13096	
MAR_18_B03_2015-10-07.fsa	8.76	1507	22413	
MAR_18_B03_2015-10-07.fsa	9.62	1505	15538	
MAR_18_B03_2015-10-07.fsa	10.82	75	238	
MAR_18_B03_2015-10-07.fsa	11.77	59	305	
MAR_18_B03_2015-10-07.fsa	14.18	346	3201	
MAR_18_B03_2015-10-07.fsa	16.15	616	4376	
MAR_18_B03_2015-10-07.fsa	18.21	2409	30368	
MAR_18_B03_2015-10-07.fsa	20.1	228	1945	
MAR_18_B03_2015-10-07.fsa	23.45	90	351	
MAR_18_B03_2015-10-07.fsa	25.09	167	698	
MAR_18_B03_2015-10-07.fsa	26.37	1013	14856	
MAR_18_B03_2015-10-07.fsa	28.35	461	4799	
MAR_18_B03_2015-10-07.fsa	29.64	955	6196	
MAR_18_B03_2015-10-07.fsa	34.71	565	2502	
MAR_18_B03_2015-10-07.fsa	41.49	38	154	
MAR_18_B03_2015-10-07.fsa	46.13	45	216	
MAR_18_B03_2015-10-07.fsa	46.99	154	769	
MAR_18_B03_2015-10-07.fsa	47.85	53	259	
MAR_18_B03_2015-10-07.fsa	48.71	44	258	
MAR_18_B03_2015-10-07.fsa	50.0	1810	16300	
MAR_18_B03_2015-10-07.fsa	53.14	42	177	
MAR_18_B03_2015-10-07.fsa	54.93	51	248	
MAR_18_B03_2015-10-07.fsa	56.12	86	456	
MAR_18_B03_2015-10-07.fsa	57.14	419	3123	
MAR_18_B03_2015-10-07.fsa	58.94	341	2453	
MAR_18_B03_2015-10-07.fsa	59.8	85	530	
MAR_18_B03_2015-10-07.fsa	60.82	48	221	
MAR_18_B03_2015-10-07.fsa	62.28	75	519	
MAR_18_B03_2015-10-07.fsa	64.78	58	294	
MAR_18_B03_2015-10-07.fsa	65.81	98	698	
MAR_18_B03_2015-10-07.fsa	67.71	40	351	
MAR_18_B03_2015-10-07.fsa	68.66	34	123	
MAR_18_B03_2015-10-07.fsa	70.39	57	331	
MAR_18_B03_2015-10-07.fsa	71.96	142	1194	
MAR_18_B03_2015-10-07.fsa	74.74	70	421	
MAR_18_B03_2015-10-07.fsa	76.93	52	218	
MAR_18_B03_2015-10-07.fsa	77.81	60	459	
MAR_18_B03_2015-10-07.fsa	79.39	120	932	
MAR_18_B03_2015-10-07.fsa	80.09	126	1105	
MAR_18_B03_2015-10-07.fsa	84.22	87	820	
MAR_18_B03_2015-10-07.fsa	86.69	601	5013	
MAR_18_B03_2015-10-07.fsa	89.61	92	550	
MAR_18_B03_2015-10-07.fsa	91.29	350	2652	
MAR_18_B03_2015-10-07.fsa	94.66	7270	72805	
MAR_18_B03_2015-10-07.fsa	98.04	71	509	
MAR_18_B03_2015-10-07.fsa	104.01	36	256	
MAR_18_B03_2015-10-07.fsa	106.24	32	206	
MAR_18_B03_2015-10-07.fsa	107.31	54	353	
MAR_18_B03_2015-10-07.fsa	108.64	55	440	
MAR_18_B03_2015-10-07.fsa	111.4	73	660	
MAR_18_B03_2015-10-07.fsa	112.38	50	405	
MAR_18_B03_2015-10-07.fsa	114.7	37	215	
MAR_18_B03_2015-10-07.fsa	115.67	73	506	
MAR_18_B03_2015-10-07.fsa	116.83	48	394	
MAR_18_B03_2015-10-07.fsa	117.9	50	265	
MAR_18_B03_2015-10-07.fsa	119.05	34	166	
MAR_18_B03_2015-10-07.fsa	120.83	142	915	
MAR_18_B03_2015-10-07.fsa	121.89	324	3133	
MAR_18_B03_2015-10-07.fsa	123.22	69	571	
MAR_18_B03_2015-10-07.fsa	125.26	55	346	
MAR_18_B03_2015-10-07.fsa	128.24	30	176	
MAR_18_B03_2015-10-07.fsa	129.64	56	639	
MAR_18_B03_2015-10-07.fsa	132.0	72	381	
MAR_18_B03_2015-10-07.fsa	133.48	43	290	
MAR_18_B03_2015-10-07.fsa	135.06	103	1466	
MAR_18_B03_2015-10-07.fsa	141.53	548	8449	
MAR_18_B03_2015-10-07.fsa	143.19	133	1164	
MAR_18_B03_2015-10-07.fsa	144.67	92	537	
MAR_18_B03_2015-10-07.fsa	145.98	368	2482	
MAR_18_B03_2015-10-07.fsa	148.69	2526	24346	
MAR_18_B03_2015-10-07.fsa	151.33	187	1587	
MAR_18_B03_2015-10-07.fsa	152.31	30	96	
MAR_18_B03_2015-10-07.fsa	153.47	161	940	
MAR_18_B03_2015-10-07.fsa	154.54	36	124	
MAR_18_B03_2015-10-07.fsa	155.7	147	807	
MAR_18_B03_2015-10-07.fsa	156.77	140	922	
MAR_18_B03_2015-10-07.fsa	158.28	609	6133	
MAR_18_B03_2015-10-07.fsa	163.27	7399	127403	
MAR_18_B03_2015-10-07.fsa	171.39	65	384	
MAR_18_B03_2015-10-07.fsa	173.62	3050	26056	
MAR_18_B03_2015-10-07.fsa	175.58	179	1429	
MAR_18_B03_2015-10-07.fsa	183.8	90	556	
MAR_18_B03_2015-10-07.fsa	188.09	347	2260	
MAR_18_B03_2015-10-07.fsa	188.9	364	3286	
MAR_18_B03_2015-10-07.fsa	190.15	75	631	
MAR_18_B03_2015-10-07.fsa	192.21	547	3824	
MAR_18_B03_2015-10-07.fsa	193.91	2315	17289	
MAR_18_B03_2015-10-07.fsa	200.35	55	694	
MAR_18_B03_2015-10-07.fsa	204.85	291	2463	
MAR_18_B03_2015-10-07.fsa	205.91	208	1554	
MAR_18_B03_2015-10-07.fsa	206.97	175	1225	
MAR_18_B03_2015-10-07.fsa	209.79	435	2346	
MAR_18_B03_2015-10-07.fsa	210.76	7304	73998	
MAR_18_B03_2015-10-07.fsa	213.05	486	4404	
MAR_18_B03_2015-10-07.fsa	217.72	309	2355	
MAR_18_B03_2015-10-07.fsa	219.22	446	5681	
MAR_18_B03_2015-10-07.fsa	222.92	88	561	
MAR_18_B03_2015-10-07.fsa	223.62	130	1365	
MAR_18_B03_2015-10-07.fsa	228.55	554	3806	
MAR_18_B03_2015-10-07.fsa	229.35	678	5954	
MAR_18_B03_2015-10-07.fsa	232.07	1577	12436	
MAR_18_B03_2015-10-07.fsa	233.92	539	4581	
MAR_18_B03_2015-10-07.fsa	240.07	41	233	
MAR_18_B03_2015-10-07.fsa	241.83	81	629	
MAR_18_B03_2015-10-07.fsa	243.5	40	208	
MAR_18_B03_2015-10-07.fsa	244.64	104	1047	
MAR_18_B03_2015-10-07.fsa	246.49	31	159	
MAR_18_B03_2015-10-07.fsa	250.8	1135	8433	
MAR_18_B03_2015-10-07.fsa	252.21	2404	21908	
MAR_18_B03_2015-10-07.fsa	256.98	49	281	
MAR_18_B03_2015-10-07.fsa	260.87	41	216	
MAR_18_B03_2015-10-07.fsa	263.52	33	357	
MAR_18_B03_2015-10-07.fsa	266.08	50	717	
MAR_18_B03_2015-10-07.fsa	270.14	822	6846	
MAR_18_B03_2015-10-07.fsa	271.38	378	3288	
MAR_18_B03_2015-10-07.fsa	272.53	120	1099	
MAR_18_B03_2015-10-07.fsa	276.5	54	713	
MAR_18_B03_2015-10-07.fsa	280.04	3622	30471	
MAR_18_B03_2015-10-07.fsa	283.48	1860	16186	
MAR_18_B03_2015-10-07.fsa	284.28	1908	20668	
MAR_18_B03_2015-10-07.fsa	286.66	300	1616	
MAR_18_B03_2015-10-07.fsa	292.23	101	816	
MAR_18_B03_2015-10-07.fsa	293.55	35	242	
MAR_18_B03_2015-10-07.fsa	294.79	57	378	
MAR_18_B03_2015-10-07.fsa	295.85	58	298	
MAR_18_B03_2015-10-07.fsa	297.0	59	371	
MAR_18_B03_2015-10-07.fsa	298.06	303	2511	
MAR_18_B03_2015-10-07.fsa	299.12	888	9477	
MAR_18_B03_2015-10-07.fsa	301.94	48	302	
MAR_18_B03_2015-10-07.fsa	302.83	44	298	
MAR_18_B03_2015-10-07.fsa	304.5	181	1964	
MAR_18_B03_2015-10-07.fsa	308.47	31	181	
MAR_18_B03_2015-10-07.fsa	311.91	781	5795	
MAR_18_B03_2015-10-07.fsa	313.06	1708	14920	
MAR_18_B03_2015-10-07.fsa	314.73	97	922	
MAR_18_B03_2015-10-07.fsa	317.55	1077	8297	
MAR_18_B03_2015-10-07.fsa	318.43	1346	13032	
MAR_18_B03_2015-10-07.fsa	319.75	1803	27532	
MAR_18_B03_2015-10-07.fsa	321.69	91	360	
MAR_18_B03_2015-10-07.fsa	322.84	38	139	
MAR_18_B03_2015-10-07.fsa	323.89	1125	9389	
MAR_18_B03_2015-10-07.fsa	324.86	1513	15239	
MAR_18_B03_2015-10-07.fsa	326.97	41	164	
MAR_18_B03_2015-10-07.fsa	328.91	681	8155	
MAR_18_B03_2015-10-07.fsa	333.31	1256	13288	
MAR_18_B03_2015-10-07.fsa	334.63	151	1285	
MAR_18_B03_2015-10-07.fsa	336.74	119	1174	
MAR_18_B03_2015-10-07.fsa	340.78	68	713	
MAR_18_B03_2015-10-07.fsa	344.47	46	542	
MAR_18_B03_2015-10-07.fsa	346.66	30	185	
MAR_18_B03_2015-10-07.fsa	348.16	69	571	
MAR_18_B03_2015-10-07.fsa	349.39	415	4866	
MAR_18_B03_2015-10-07.fsa	351.83	31	190	
MAR_18_B03_2015-10-07.fsa	354.1	81	546	
MAR_18_B03_2015-10-07.fsa	356.63	512	5911	
MAR_18_B03_2015-10-07.fsa	359.07	6952	86719	
MAR_18_B03_2015-10-07.fsa	367.01	1136	9946	
MAR_18_B03_2015-10-07.fsa	367.97	359	2756	
MAR_18_B03_2015-10-07.fsa	369.37	65	280	
MAR_18_B03_2015-10-07.fsa	371.02	683	9833	
MAR_18_B03_2015-10-07.fsa	373.64	482	4396	
MAR_18_B03_2015-10-07.fsa	375.47	1523	15129	
MAR_18_B03_2015-10-07.fsa	378.53	94	713	
MAR_18_B03_2015-10-07.fsa	381.58	89	565	
MAR_18_B03_2015-10-07.fsa	382.46	210	2001	
MAR_18_B03_2015-10-07.fsa	384.55	136	1033	
MAR_18_B03_2015-10-07.fsa	385.6	112	1019	
MAR_18_B03_2015-10-07.fsa	388.3	1445	12832	
MAR_18_B03_2015-10-07.fsa	389.96	855	8000	
MAR_18_B03_2015-10-07.fsa	393.54	1235	13209	
MAR_18_B03_2015-10-07.fsa	394.59	713	6554	
MAR_18_B03_2015-10-07.fsa	397.9	1279	10837	
MAR_18_B03_2015-10-07.fsa	399.48	95	860	
MAR_18_B03_2015-10-07.fsa	400.6	115	615	
MAR_18_B03_2015-10-07.fsa	402.32	45	445	
MAR_18_B03_2015-10-07.fsa	404.4	550	5534	
MAR_18_B03_2015-10-07.fsa	405.78	109	672	
MAR_18_B03_2015-10-07.fsa	407.08	45	168	
MAR_18_B03_2015-10-07.fsa	407.94	104	506	
MAR_18_B03_2015-10-07.fsa	409.94	1329	13994	
MAR_18_B03_2015-10-07.fsa	412.72	809	8531	
MAR_18_B03_2015-10-07.fsa	414.12	835	10127	
MAR_18_B03_2015-10-07.fsa	416.04	104	670	
MAR_18_B03_2015-10-07.fsa	417.79	3893	35163	
MAR_18_B03_2015-10-07.fsa	419.1	3283	38058	
MAR_18_B03_2015-10-07.fsa	422.09	109	510	
MAR_18_B03_2015-10-07.fsa	423.76	36	163	
MAR_18_B03_2015-10-07.fsa	427.02	470	8821	
MAR_18_B03_2015-10-07.fsa	430.3	216	2031	
MAR_18_B03_2015-10-07.fsa	431.36	76	543	
MAR_18_B03_2015-10-07.fsa	433.41	245	2220	
MAR_18_B03_2015-10-07.fsa	434.83	785	10903	
MAR_18_B03_2015-10-07.fsa	436.88	32	127	
MAR_18_B03_2015-10-07.fsa	439.29	6799	85540	
MAR_18_B03_2015-10-07.fsa	446.57	387	4799	
MAR_18_B03_2015-10-07.fsa	449.73	126	841	
MAR_18_B03_2015-10-07.fsa	451.52	1550	17007	
MAR_18_B03_2015-10-07.fsa	455.4	530	5094	
MAR_18_B03_2015-10-07.fsa	459.08	414	4025	
MAR_18_B03_2015-10-07.fsa	462.48	948	10590	
MAR_18_B03_2015-10-07.fsa	465.59	71	633	
MAR_18_B03_2015-10-07.fsa	467.85	55	288	
MAR_18_B03_2015-10-07.fsa	468.89	573	4435	
MAR_18_B03_2015-10-07.fsa	473.03	138	993	
MAR_18_B03_2015-10-07.fsa	474.44	61	594	
MAR_18_B03_2015-10-07.fsa	475.9	43	231	
MAR_18_B03_2015-10-07.fsa	477.51	86	582	
MAR_18_B03_2015-10-07.fsa	481.44	120	1068	
MAR_18_B03_2015-10-07.fsa	482.25	158	2353	
MAR_18_B03_2015-10-07.fsa	484.03	62	622	
MAR_18_B03_2015-10-07.fsa	485.63	34	199	
MAR_18_B03_2015-10-07.fsa	489.0	551	6137	
MAR_18_B03_2015-10-07.fsa	491.47	70	504	
MAR_18_B03_2015-10-07.fsa	494.56	141	1089	
MAR_18_B03_2015-10-07.fsa	495.53	144	1281	
MAR_18_B03_2015-10-07.fsa	498.6	275	1825	
MAR_18_B03_2015-10-07.fsa	500.89	3045	29892	
MAR_18_B03_2015-10-07.fsa	502.68	794	10342	
MAR_18_B03_2015-10-07.fsa	505.73	975	9677	
MAR_18_B03_2015-10-07.fsa	508.15	1150	13479	
MAR_18_B03_2015-10-07.fsa	513.09	103	1503	
MAR_18_B03_2015-10-07.fsa	515.34	63	1047	
MAR_18_B03_2015-10-07.fsa	518.04	104	880	
MAR_18_B03_2015-10-07.fsa	520.29	141	1146	
MAR_18_B03_2015-10-07.fsa	522.99	1176	13805	
MAR_18_B03_2015-10-07.fsa	525.52	365	4703	
MAR_18_B03_2015-10-07.fsa	528.05	43	262	
MAR_18_B03_2015-10-07.fsa	529.94	457	5440	
MAR_18_B03_2015-10-07.fsa	533.02	209	1678	
MAR_18_B03_2015-10-07.fsa	537.46	5506	47077	
MAR_18_B03_2015-10-07.fsa	540.36	5892	60145	
MAR_18_B03_2015-10-07.fsa	541.09	5849	61522	
MAR_18_B03_2015-10-07.fsa	549.91	39	247	
MAR_18_B03_2015-10-07.fsa	551.82	41	439	
MAR_18_B03_2015-10-07.fsa	555.19	3275	35515	
MAR_18_B03_2015-10-07.fsa	558.38	255	2300	
MAR_18_B03_2015-10-07.fsa	562.67	471	4081	
MAR_18_B03_2015-10-07.fsa	565.04	2341	31413	
MAR_18_B03_2015-10-07.fsa	570.71	516	4705	
MAR_18_B03_2015-10-07.fsa	571.98	1278	15137	
MAR_18_B03_2015-10-07.fsa	576.37	362	5401	
MAR_18_B03_2015-10-07.fsa	580.85	1814	18391	
MAR_18_B03_2015-10-07.fsa	582.87	412	3830	
MAR_18_B03_2015-10-07.fsa	584.15	76	483	
MAR_18_B03_2015-10-07.fsa	586.99	794	7390	
MAR_18_B03_2015-10-07.fsa	587.72	824	10555	
MAR_18_B03_2015-10-07.fsa	593.12	6319	120362	
MAR_18_B03_2015-10-07.fsa	597.16	50	213	
MAR_18_B03_2015-10-07.fsa	599.72	35	115	
MAR_18_B03_2015-10-07.fsa	601.09	41	204	
MAR_18_B03_2015-10-07.fsa	604.64	706	5962	
MAR_18_B03_2015-10-07.fsa	606.91	3796	45064	
MAR_18_B03_2015-10-07.fsa	613.93	301	2936	
MAR_18_B03_2015-10-07.fsa	620.05	187	3683	
MAR_18_B03_2015-10-07.fsa	625.45	77	1044	
MAR_18_B03_2015-10-07.fsa	635.17	1902	22859	
MAR_18_B03_2015-10-07.fsa	639.59	195	1486	
MAR_18_B03_2015-10-07.fsa	642.81	6393	125620	
MAR_18_B03_2015-10-07.fsa	646.86	57	245	
MAR_18_B03_2015-10-07.fsa	658.07	1820	23231	
MAR_18_B03_2015-10-07.fsa	665.96	567	6476	
MAR_18_B03_2015-10-07.fsa	669.54	775	13278	
MAR_18_B03_2015-10-07.fsa	676.8	247	3300	
MAR_18_B03_2015-10-07.fsa	681.81	1763	19669	
MAR_18_B03_2015-10-07.fsa	682.75	1776	22043	
MAR_18_B03_2015-10-07.fsa	688.71	484	7118	
MAR_18_B03_2015-10-07.fsa	693.83	504	6936	
MAR_18_B03_2015-10-07.fsa	697.82	4844	80494	
MAR_18_B03_2015-10-07.fsa	705.6	1588	18422	
MAR_18_B03_2015-10-07.fsa	708.68	59	649	
MAR_18_B03_2015-10-07.fsa	711.02	75	561	
MAR_18_B03_2015-10-07.fsa	715.99	294	3071	
MAR_18_B03_2015-10-07.fsa	719.93	2536	30984	
MAR_18_B03_2015-10-07.fsa	723.6	1315	13669	
MAR_18_B03_2015-10-07.fsa	728.78	670	8018	
MAR_18_B03_2015-10-07.fsa	730.0	738	8750	
MAR_18_B03_2015-10-07.fsa	733.31	1140	13966	
MAR_18_B03_2015-10-07.fsa	736.81	427	5717	
MAR_18_B03_2015-10-07.fsa	744.3	6585	66198	
MAR_18_B03_2015-10-07.fsa	745.06	6488	82358	
MAR_18_B03_2015-10-07.fsa	749.33	719	6554	
MAR_18_B03_2015-10-07.fsa	752.42	405	5462	
MAR_18_B03_2015-10-07.fsa	759.9	185	3742	
MAR_18_B03_2015-10-07.fsa	768.29	819	10854	
MAR_18_B03_2015-10-07.fsa	771.73	470	6008	
MAR_18_B03_2015-10-07.fsa	773.99	332	3746	
MAR_18_B03_2015-10-07.fsa	778.72	812	8390	
MAR_18_B03_2015-10-07.fsa	781.29	676	7558	
MAR_18_B03_2015-10-07.fsa	782.77	332	3965	
MAR_18_B03_2015-10-07.fsa	784.55	280	3703	
MAR_18_B03_2015-10-07.fsa	789.62	1369	25451	
MAR_18_B03_2015-10-07.fsa	796.3	318	4641	
MAR_18_B03_2015-10-07.fsa	802.59	2224	30755	
MAR_18_B03_2015-10-07.fsa	804.19	842	9963	
MAR_18_B03_2015-10-07.fsa	807.09	884	9851	
MAR_18_B03_2015-10-07.fsa	811.5	618	6918	
MAR_18_B03_2015-10-07.fsa	817.44	40	372	
MAR_18_B03_2015-10-07.fsa	822.08	80	718	
MAR_18_B03_2015-10-07.fsa	828.05	753	7391	
MAR_18_B03_2015-10-07.fsa	829.98	5923	90101	
MAR_18_B03_2015-10-07.fsa	836.59	32	289	
MAR_18_B03_2015-10-07.fsa	841.49	183	4469	
MAR_18_B03_2015-10-07.fsa	852.87	487	6613	
MAR_18_B03_2015-10-07.fsa	857.7	342	4708	
MAR_18_B03_2015-10-07.fsa	859.46	870	13406	
MAR_18_B03_2015-10-07.fsa	869.72	94	1596	
MAR_18_B03_2015-10-07.fsa	874.62	497	7834	
MAR_18_B03_2015-10-07.fsa	877.87	36	240	
MAR_18_B03_2015-10-07.fsa	885.34	73	1389	
MAR_18_B03_2015-10-07.fsa	894.56	1101	15277	
MAR_18_B03_2015-10-07.fsa	897.76	271	3004	
MAR_18_B03_2015-10-07.fsa	903.24	1612	28132	
MAR_18_B03_2015-10-07.fsa	911.06	34	314	
MAR_18_B03_2015-10-07.fsa	912.04	35	349	
MAR_18_B03_2015-10-07.fsa	913.02	43	431	
MAR_18_B03_2015-10-07.fsa	913.79	41	274	
MAR_18_B03_2015-10-07.fsa	926.87	252	3723	
MAR_18_B03_2015-10-07.fsa	933.19	1266	18973	
MAR_18_B03_2015-10-07.fsa	937.42	217	2959	
MAR_18_B03_2015-10-07.fsa	939.44	64	608	
MAR_18_B03_2015-10-07.fsa	944.03	60	839	
MAR_18_B03_2015-10-07.fsa	955.3	364	6469	
MAR_18_B03_2015-10-07.fsa	966.65	1375	23673	
MAR_18_B03_2015-10-07.fsa	980.28	1516	29195	
MAR_18_B03_2015-10-07.fsa	990.1	322	6693	
MAR_18_B03_2015-10-07.fsa	997.66	119	1347	
MAR_18_B03_2015-10-07.fsa	1001.15	432	6686	
MAR_18_B03_2015-10-07.fsa	1021.22	179	3434	
MAR_18_B03_2015-10-07.fsa	1027.06	130	2367	
MAR_18_B03_2015-10-07.fsa	1034.98	122	1952	
MAR_18_B03_2015-10-07.fsa	1039.33	161	2035	
MAR_18_B03_2015-10-07.fsa	1042.43	120	1666	
MAR_18_B03_2015-10-07.fsa	1063.53	171	3224	
MAR_18_B03_2015-10-07.fsa	1070.3	39	665	
MAR_18_B03_2015-10-07.fsa	1077.87	56	1122	
MAR_18_B03_2015-10-07.fsa	1087.84	108	2064	
MAR_18_B03_2015-10-07.fsa	1093.58	88	1650	
MAR_18_B03_2015-10-07.fsa	1105.85	122	2783	
MAR_18_B03_2015-10-07.fsa	1129.36	157	3279	
MAR_18_B03_2015-10-07.fsa	1143.81	89	1764	
MAR_18_B03_2015-10-07.fsa	1153.78	1287	24398	
MAR_18_B03_2015-10-07.fsa	1166.51	60	1127	
MAR_18_B03_2015-10-07.fsa	1172.71	169	3335	
MAR_18_B03_2015-10-07.fsa	1203.67	39	682	
MAR_18_B03_2015-10-07.fsa	1229.7	99	1864	
MAR_18_B03_2015-10-07.fsa	1242.09	40	789	
MAR_18_B03_2015-10-07.fsa	1257.34	45	1006	
MAR_19_C03_2015-10-07.fsa		82	736	
MAR_19_C03_2015-10-07.fsa		50	445	
MAR_19_C03_2015-10-07.fsa		89	708	
MAR_19_C03_2015-10-07.fsa		42	210	
MAR_19_C03_2015-10-07.fsa		51	411	
MAR_19_C03_2015-10-07.fsa		385	3311	
MAR_19_C03_2015-10-07.fsa		404	3458	
MAR_19_C03_2015-10-07.fsa		639	5560	
MAR_19_C03_2015-10-07.fsa		96	679	
MAR_19_C03_2015-10-07.fsa		84	366	
MAR_19_C03_2015-10-07.fsa		2663	19190	
MAR_19_C03_2015-10-07.fsa		1057	9783	
MAR_19_C03_2015-10-07.fsa		718	5829	
MAR_19_C03_2015-10-07.fsa		85	338	
MAR_19_C03_2015-10-07.fsa	1.29	3358	24164	
MAR_19_C03_2015-10-07.fsa	2.93	1588	26993	
MAR_19_C03_2015-10-07.fsa	7.16	1490	11881	
MAR_19_C03_2015-10-07.fsa	8.1	1472	11989	
MAR_19_C03_2015-10-07.fsa	8.71	1488	19049	
